"geoid","income","buildingAge","area","higherEduRate","marriageRate","commuteTime","liveAloneRate","maleRate","avgAge","Site_EUI__","BBL","buildingType"
360610042002,139975.845410628,123,117012,0.947537473233405,0.172475424486148,28.7769784172662,0.471819645732689,0.585814360770578,39.2127845884413,22.2,1005560015,"Multifamily Housing"
360610042001,119907.709011944,13,181380,0.79025974025974,0.0641186824239376,20.5046594982079,0.473398479913138,0.427788369876072,26.2510724499523,56.9,1005560048,"Residence Hall/Dormitory"
360610042001,119907.709011944,35,58578,0.79025974025974,0.0641186824239376,20.5046594982079,0.473398479913138,0.427788369876072,26.2510724499523,114.7,1005580037,"Residence Hall/Dormitory"
360610042001,119907.709011944,122,102882,0.79025974025974,0.0641186824239376,20.5046594982079,0.473398479913138,0.427788369876072,26.2510724499523,109.4,1005587502,"Multifamily Housing"
360610042001,119907.709011944,25,216267,0.79025974025974,0.0641186824239376,20.5046594982079,0.473398479913138,0.427788369876072,26.2510724499523,97.1,1005590012,"Residence Hall/Dormitory"
360610042001,119907.709011944,24,446076,0.79025974025974,0.0641186824239376,20.5046594982079,0.473398479913138,0.427788369876072,26.2510724499523,92.5,1005590022,"Residence Hall/Dormitory"
360610042001,119907.709011944,16,105525,0.79025974025974,0.0641186824239376,20.5046594982079,0.473398479913138,0.427788369876072,26.2510724499523,72.9,1005597501,"Multifamily Housing"
360610059004,132267.818574514,68,199654,0.912378303198887,0.31282722513089,28.5757575757576,0.42548596112311,0.426966292134831,43.423595505618,32.8,1005607501,"Multifamily Housing"
360610059005,100143.072289157,64,139566,0.911917098445596,0.224489795918367,24.1767857142857,0.615963855421687,0.563352826510721,53.7334307992203,120,1005610037,"Multifamily Housing"
360610061002,116604.41426146,94,135910,0.936797752808989,0.14867762687634,29.7711267605634,0.685908319185059,0.450819672131148,31.8828551912568,39.7,1005620030,"Residence Hall/Dormitory"
360610061002,116604.41426146,119,57585,0.936797752808989,0.14867762687634,29.7711267605634,0.685908319185059,0.450819672131148,31.8828551912568,55.5,1005630046,"Office"
360610061003,124373.776908023,94,65926,0.849706744868035,0.138655462184874,25.2672147995889,0.651663405088063,0.533505154639175,37.7992912371134,95.7,1005640001,"Multifamily Housing"
360610061003,124373.776908023,120,132000,0.849706744868035,0.138655462184874,25.2672147995889,0.651663405088063,0.533505154639175,37.7992912371134,64.2,1005640034,"Office"
360610061003,124373.776908023,110,56827,0.849706744868035,0.138655462184874,25.2672147995889,0.651663405088063,0.533505154639175,37.7992912371134,73.5,1005640039,"Office"
360610061003,124373.776908023,10,88211,0.849706744868035,0.138655462184874,25.2672147995889,0.651663405088063,0.533505154639175,37.7992912371134,116.9,1005640045,"Hotel"
360610061003,124373.776908023,27,236215,0.849706744868035,0.138655462184874,25.2672147995889,0.651663405088063,0.533505154639175,37.7992912371134,92.3,1005650021,"Retail Store"
360610059001,141764.909847434,94,101840,0.803005008347245,0.288907284768212,27.2430555555556,0.388349514563107,0.411764705882353,56.8863819500403,181.5,1005670019,"Multifamily Housing"
360610061001,112206.081081081,120,64218,0.855871886120996,0.104407135362015,23.2773159144893,0.568918918918919,0.420634920634921,33.0875496031746,80.1,1005690001,"Multifamily Housing"
360610045001,126827.380952381,123,74539,0.811443433029909,0.236559139784946,26.6393088552916,0.35952380952381,0.527439024390244,37.7698170731707,132.3,1004827501,"Office"
360610061001,112206.081081081,10,367378,0.855871886120996,0.104407135362015,23.2773159144893,0.568918918918919,0.420634920634921,33.0875496031746,134.4,1005710001,"College/University"
360610045001,126827.380952381,23,55460,0.811443433029909,0.236559139784946,26.6393088552916,0.35952380952381,0.527439024390244,37.7698170731707,81.3,1004837502,"Multifamily Housing"
360610061001,112206.081081081,64,59299,0.855871886120996,0.104407135362015,23.2773159144893,0.568918918918919,0.420634920634921,33.0875496031746,136.8,1005710025,"Multifamily Housing"
360610061001,112206.081081081,95,79238,0.855871886120996,0.104407135362015,23.2773159144893,0.568918918918919,0.420634920634921,33.0875496031746,96.6,1005717501,"Multifamily Housing"
360610049001,114366.776315789,133,77066,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,72,1004840024,"Office"
360610049001,114366.776315789,145,185717,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,56.8,1004847502,"Office"
360610049001,114366.776315789,103,65972,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,75.3,1004860011,"Office"
